text,intent_id,intent_label
my identity has been stolen. i still have my physical card but there are charges i didn't make on my account. how do i cancel this card or dispute the charges?,20,cash_withdrawal_not_recognised
i did not do this payment,16,card_payment_not_recognised
someone took my card without permission,41,lost_or_stolen_card
i want to do a cash deposit to top up. how do i do this?,58,top_up_by_cash_or_cheque
why didn't my transfer to a beneficiary go through?,7,beneficiary_not_allowed
i am just waiting on the completion of the transaction.,66,transfer_not_received_by_recipient
what is the exchange rate for foreign atms,76,wrong_exchange_rate_for_cash_withdrawal
what happened to the transfer i did?,5,balance_not_updated_after_bank_transfer
i would like to not have to do the identity verification.,74,why_verify_identity
i'm having problems with id verification,68,unable_to_verify_identity
"transfer unable to be completed, states 'declined'",27,declined_transfer
my card has been lost! help!,41,lost_or_stolen_card
i made a check and cash deposit that wasn't credited to my account.,6,balance_not_updated_after_cheque_or_cash_deposit
the card payment is declined. please inform me why.,25,declined_card_payment
i did a cash deposit to my account but my balance is still the same. what happened?,6,balance_not_updated_after_cheque_or_cash_deposit
i tried to transfer some money and it hasn't done it yet - what's going on?,66,transfer_not_received_by_recipient
is my pin the same as my passcode,38,get_physical_card
i tried to withdraw cash at an atm in the city center but my card was declined. the transaction is still showing up as pending - please cancel it!,46,pending_cash_withdrawal
i tried to pull cash from an atm but it wouldn't let me.,26,declined_cash_withdrawal
is topping up with cash allowed?,58,top_up_by_cash_or_cheque
how old do my children need to be to open an account?,1,age_limit
i want to know if there is a maximum i can top up.,60,top_up_limits
what is the importance of verifying the top-up?,71,verify_top_up
exchange rate on a purchase was incorrect,17,card_payment_wrong_exchange_rate
i really need to top-up my card today urgently but my card keeps getting declined!! can you please help me with this problem or let me know if you have any alternatives,59,top_up_failed
when does the rate get determined,32,exchange_rate
i want to set a new pin,21,change_pin
i am reluctant to use atms international because i don't get an accurate exchange rate,76,wrong_exchange_rate_for_cash_withdrawal
where is my last money transaction,66,transfer_not_received_by_recipient
do you do swift transfers?,56,top_up_by_bank_transfer_charge
i am upset with your service. please delete my account.,55,terminate_account
is there a way for you to find out why my account was deducted from a seller when i didn't approve of it?,28,direct_debit_payment_not_recognised
how do i get my salary in the account?,50,receiving_money
i'm looking for the option to top up by cheque.,58,top_up_by_cash_or_cheque
"my pin has been blocked, what should i do?",49,pin_blocked
i see a $1 charge in a transaction.,34,extra_charge_on_statement
is there a way to get a virtual card?,40,getting_virtual_card
cancel my account,55,terminate_account
i tried withdrawing money in another country and the exchange rate was wrong.,76,wrong_exchange_rate_for_cash_withdrawal
i need to know what your exchange rates are.,32,exchange_rate
my top-up for google pay isn't working,2,apple_pay_or_google_pay
it seems i was overcharged when i used an atm while on vacation. if i knew about your fees in advance i sure would have gone somewhere else.,76,wrong_exchange_rate_for_cash_withdrawal
what are the restrictions to top-offs?,60,top_up_limits
i bought something abroad and the exchange rate applied is wrong,17,card_payment_wrong_exchange_rate
why would there be a payment on my account i don't recognize?,16,card_payment_not_recognised
will you charge an extra fee for top ups?,57,top_up_by_card_charge
i need to actuate my card.,0,activate_my_card
is the bank the only place i can change my pin>,21,change_pin
next time maybe let people know that buying things from another country costs extra. i used my card to purchase an item from another country and i was charged for the item and also an extra fee it looks like. i wasnt aware of this and i think i should get a refund.,64,transfer_fee_charged
the machine gave me the wrong amount of cash.,75,wrong_amount_of_cash_received
i wasn't applied the correct exchange rate when getting cash,76,wrong_exchange_rate_for_cash_withdrawal
my card failed to work when i was shopping in a store,25,declined_card_payment
"hi, i just looked at my card transactions and saw that i've been charged twice for a restaurant i went to this week. can you remove the double charge, please?",63,transaction_charged_twice
"my card is expiring, how do i get a new one?",9,card_about_to_expire
i can't get google pay to work right.,2,apple_pay_or_google_pay
can i have it delivered on a specific date?,12,card_delivery_estimate
is it normal to be charged an extra fee when paying with my card?,15,card_payment_fee_charged
what is the charge to make a transfer,56,top_up_by_bank_transfer_charge
"on a card payment, why is there a fee?",15,card_payment_fee_charged
"would you please tell me the status of my refund request for a large purchase i made not long ago? i contacted the merchant nearly a week ago, but haven't received it.",51,Refund_not_showing_up
how do i get a refund for an item i bought?,52,request_refund
"i don't know what's wrong with my card, but it has not worked at multiple places today.",14,card_not_working
i feel like too much money was taken during my currency exchange.,76,wrong_exchange_rate_for_cash_withdrawal
i think there's a purchase at a store that i didn't go to.,16,card_payment_not_recognised
how long can i expect a transfer to pend for?,48,pending_transfer
how long does a transfer take from china?,67,transfer_timing
where to check top ups pending?,47,pending_top_up
i can't withdraw money,26,declined_cash_withdrawal
i tried to do a transfer but it didn't go through.,35,failed_transfer
i'm having problems making a transfer to another account. i keep getting a declined message. i know that the information i'm putting in is accurate because i have checked it more than once.,27,declined_transfer
why is there a charge on my account for taking out cash?,19,cash_withdrawal_charge
"do i have to top up in euros if i use a card, or can i use a different currency?",54,supported_cards_and_currencies
